9600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9700000,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,500,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,1,0,0,0,0,0,0,0,0,990,0,0,0,300,0,0,0,0,0,1000,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,
9800000,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,500,0,1000,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,200,500,0,0,0,1,0,0,0,0,0,0,0,0,990,0,0,0,300,0,0,0,0,0,1000,256,0,0,0,500,0,0,0,0,0,0,0,0,0,0,
9900000,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,500,0,1000,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,1734,500,0,0,0,1,0,0,0,0,0,0,0,0,990,0,0,0,300,0,0,0,0,1000,1000,256,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,
10000000,0,4000,0,300,0,0,0,0,0,0,3860,0,0,0,0,0,0,0,0,500,0,0,400,0,0,200,0,0,500,0,1000,0,0,0,0,0,0,1000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,200,500,0,1534,0,1,0,0,0,0,0,0,0,0,990,0,0,0,300,0,0,0,0,1000,1000,256,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,
10100000,0,4000,0,300,0,0,0,0,0,0,3860,0,0,0,0,0,0,0,0,500,0,0,400,0,0,200,0,0,500,0,1000,0,0,0,0,0,0,1000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,294,0,0,200,500,0,1534,0,1,0,0,0,0,0,0,0,0,990,0,0,0,300,0,0,0,0,1000,1000,256,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,
10200000,0,4000,0,300,0,0,0,0,0,0,3860,0,0,0,0,0,0,0,0,500,0,0,400,0,0,200,0,0,500,0,1000,0,0,0,0,0,0,1000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,294,0,0,200,500,0,1534,0,1,0,0,0,0,0,0,0,0,990,0,0,2000,300,0,0,0,0,1000,1000,256,0,0,0,1000,0,0,0,1000,0,0,0,0,0,500,
10300000,0,4000,0,300,0,0,0,0,0,0,3860,0,0,0,450,0,0,0,0,500,0,0,1816,0,0,200,0,200,500,974,1000,0,0,0,400,0,0,1442,500,0,0,0,885,0,0,0,0,0,0,0,0,0,0,0,0,0,603,294,0,0,200,500,0,1534,0,1,0,0,0,0,0,0,0,0,2760,0,0,2000,300,0,0,0,0,1000,1000,256,0,0,0,1000,0,0,0,1000,0,0,0,0,0,500,
10400000,0,4000,0,300,250,0,0,0,0,0,3860,0,0,2655,450,0,0,0,0,500,0,0,1816,0,0,200,0,200,500,974,1000,0,0,0,400,0,0,1442,500,0,0,0,885,0,0,0,0,0,0,0,0,0,0,0,0,0,603,294,0,0,200,500,0,1534,0,1,0,3000,0,0,0,0,0,0,2760,0,0,2000,300,0,0,0,0,1000,1000,256,0,0,0,1000,0,0,0,1000,0,0,0,0,0,500,
10500000,0,4000,0,300,250,0,0,0,0,0,3860,0,0,2655,450,0,0,0,0,500,0,0,1816,0,0,200,0,200,500,974,1000,0,442,0,400,0,0,1442,500,0,0,0,885,0,0,0,0,0,0,0,0,0,0,0,0,0,603,294,0,0,200,500,0,1534,0,1,0,3000,0,0,0,699,0,0,2760,0,0,2000,300,0,0,0,0,1000,1000,256,0,0,0,1000,0,0,0,1000,0,0,0,0,0,500,
10600000,0,4000,0,300,250,0,0,0,0,0,3860,0,0,2655,450,0,0,0,0,500,0,0,1816,0,0,200,195,334,500,974,1000,0,442,443,400,0,0,1442,1500,0,0,0,885,0,0,0,0,0,0,0,0,0,0,0,0,0,603,294,0,0,200,500,0,1534,0,1,885,3000,0,0,0,699,0,0,2760,0,365,2000,300,0,0,10,0,1000,1000,256,0,0,0,1000,0,0,0,1000,0,0,0,0,0,500,
10700000,0,4000,0,300,250,500,0,0,0,0,3860,0,0,2655,450,0,0,0,0,500,0,0,1816,0,0,200,195,334,500,1505,1000,0,442,443,400,0,0,1442,1500,0,0,0,885,0,0,0,0,0,0,0,0,0,0,0,0,0,603,294,0,0,200,500,0,1534,0,1,885,3000,0,0,0,699,0,0,2760,0,365,2000,300,0,0,10,0,1000,1000,256,0,0,0,1000,0,0,0,3655,0,0,0,0,0,500,
10800000,0,4000,0,300,250,500,0,0,0,0,3860,0,0,2655,0,0,0,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1000,0,442,443,400,0,0,1442,1500,0,0,0,885,0,0,0,0,0,1200,0,0,4867,0,0,1000,0,603,454,0,0,200,500,0,1932,885,1,885,4938,0,0,0,699,221,0,4530,0,577,2000,300,0,858,20,0,1000,1000,256,0,0,0,1000,0,7079,250,3655,0,0,0,0,0,500,
10900000,0,4000,0,300,250,500,0,0,0,0,3860,0,0,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1000,0,442,443,400,0,0,1442,1500,0,0,0,885,0,0,0,0,0,1200,0,0,4867,0,0,1000,550,603,454,0,0,200,500,0,1932,885,1,885,4938,0,0,0,699,221,0,4530,100,577,2000,300,0,858,20,0,1000,1000,256,0,0,0,1000,0,7079,250,3655,0,0,0,0,1115,500,
11000000,0,4000,0,300,250,500,0,0,0,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1000,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,0,0,1200,0,0,4867,0,0,1000,550,603,454,0,0,200,500,0,1932,885,1,885,4938,0,0,0,699,221,0,4530,100,577,2000,300,0,858,120,0,1000,1000,256,0,1770,0,1000,0,7079,250,3655,0,0,0,0,1115,500,
11100000,0,4000,0,300,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1000,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,0,0,1200,0,0,4867,0,0,1000,550,603,454,0,0,200,500,0,1932,885,1,885,4938,0,0,0,699,221,0,4530,100,577,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,0,0,0,0,1115,500,
11200000,0,4000,0,300,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,0,0,1200,0,0,4867,0,0,1000,550,603,454,0,0,3044,500,0,2880,885,1,885,4938,0,0,0,699,221,0,4530,100,577,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,0,0,0,0,1115,500,
11300000,0,4000,0,300,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,0,4867,0,0,1000,550,603,454,0,0,3044,500,0,2880,885,1,885,4938,0,0,0,699,221,0,4635,100,577,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,0,0,125,1220,500,
11400000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,0,4867,0,0,1000,550,603,454,0,193,3044,500,0,2880,885,1,885,4938,0,0,0,699,221,0,4635,100,577,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
11500000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,0,4867,0,0,1000,550,0,454,0,193,3044,500,0,2880,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
11600000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,2880,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
11700000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,2880,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
11800000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,2880,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
11900000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,2880,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
12000000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,2880,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
12100000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,2880,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
12200000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,2880,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
12300000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,2880,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
12400000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,1346,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
12500000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
12600000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
12700000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
12800000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
12900000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
13000000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
13000000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
13100000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
13200000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
13300000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
13400000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,1000,4425,7079,250,3655,100,154,0,125,1220,500,
13500000,0,4000,0,0,250,500,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,0,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,0,4425,7079,250,3655,100,154,0,125,1220,500,
13600000,0,4000,0,0,250,0,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,153,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,0,4425,7079,250,3655,100,154,0,125,1220,500,
13700000,0,4000,0,0,250,0,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,153,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,0,4425,7079,250,3655,100,154,0,125,1220,500,
13800000,0,4000,0,0,250,0,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,153,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,0,4425,7079,250,3655,100,154,0,125,1220,500,
13900000,0,4000,0,0,250,0,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,153,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,0,4425,7079,250,3655,100,154,0,125,1220,500,
14000000,0,4000,0,0,250,0,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,153,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,0,4425,4800,250,3655,100,154,0,125,1220,500,
14100000,0,4000,0,0,250,0,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,153,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,0,4425,4800,250,3655,100,154,0,125,1220,500,
14200000,0,4000,0,0,250,0,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,153,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,300,1154,858,120,0,1000,1000,256,0,1770,0,0,4425,4800,250,3655,100,154,0,125,1220,500,
14300000,0,4000,0,0,250,0,0,0,385,89,3860,0,885,2655,0,0,177,0,0,500,0,3540,1816,0,0,200,487,334,500,1505,1948,0,442,443,400,0,0,1442,1500,885,0,0,885,153,0,0,1538,0,1200,0,323,4867,0,0,1000,550,0,454,0,193,3044,500,0,0,885,1,998,4938,0,0,0,699,221,0,4635,100,690,2000,0,1154,858,120,0,1000,1000,256,0,1770,0,0,4425,4800,250,3655,100,154,0,125,1220,500,
14400000,0,4000,0,0,250,0,0,0,385,89,3860,0,950,2656,0,0,177,0,0,500,0,3687,1922,0,0,200,487,334,519,1505,1948,0,442,443,400,0,0,1611,1500,885,0,0,885,179,0,0,1592,0,1200,0,323,4867,0,0,1103,603,0,454,0,259,3190,500,0,0,885,1,1126,4938,0,0,0,699,221,0,4971,100,771,2000,0,1154,858,208,0,1000,1072,269,0,1848,0,0,4646,4941,250,3827,113,156,0,125,1399,500,
14500000,0,4000,0,0,250,0,0,0,385,89,3860,0,950,2656,0,0,177,0,0,500,0,3687,1922,0,0,200,487,334,519,1505,1948,0,442,443,400,0,0,1611,1500,885,0,0,885,179,0,0,1592,0,1200,0,323,4867,0,0,1103,603,0,454,0,259,3190,500,65,0,885,1,1126,4938,0,0,0,699,221,0,4971,100,771,2000,0,1154,858,208,0,1000,1072,269,0,1848,0,0,4646,4941,250,3827,113,156,0,125,1399,500,
14600000,0,4000,0,0,250,0,0,0,385,89,3860,0,950,2656,0,0,177,0,0,500,0,3687,1922,0,0,200,487,334,519,1505,1948,0,442,443,400,0,0,1611,1500,885,0,0,885,179,0,0,1592,0,1200,0,323,4867,0,0,1103,603,0,454,0,259,3190,500,65,0,885,1,1126,4938,0,0,0,699,221,0,4971,100,771,2000,0,1154,858,208,0,1000,1072,269,0,1848,0,0,4646,4941,250,3827,113,156,0,125,1399,500,
14700000,0,4000,0,0,250,0,0,0,385,89,3860,0,950,2656,0,0,177,0,0,500,0,3687,1922,0,0,200,487,334,519,1505,1948,0,442,443,400,0,0,1611,1500,885,0,0,885,179,0,0,1592,0,1200,0,323,4867,0,0,1103,603,0,454,0,259,3190,500,65,0,885,1,1126,4938,0,0,0,699,221,0,4971,100,771,2000,0,1154,858,208,0,1000,1072,269,0,1848,0,0,4646,4941,250,3827,113,156,0,125,1399,500,
14800000,0,4000,0,0,250,0,0,0,385,89,3860,0,950,2656,0,0,177,0,0,500,0,3687,1922,0,0,200,487,334,519,1505,1948,0,442,443,400,0,53,1611,1500,885,0,0,885,179,0,0,1592,0,1200,0,323,4867,0,0,1103,603,0,454,0,259,3190,500,65,0,885,1,1126,4938,0,0,0,699,221,0,4971,100,771,2000,0,1154,858,208,0,1000,1072,269,0,1848,0,0,4646,4941,250,3827,113,156,0,125,1399,500,
14900000,0,4000,0,0,250,0,0,0,385,89,3860,0,950,2656,0,0,177,0,0,500,0,3687,1922,0,53,200,487,334,519,1505,1948,0,442,443,400,0,53,1611,1500,885,0,0,885,179,0,0,1592,0,1200,0,323,4867,0,0,1103,603,0,454,0,259,3190,500,65,0,885,1,1126,4938,0,53,0,699,221,0,4971,100,771,2000,0,1154,858,208,0,1000,1072,269,0,1848,0,0,4646,4941,250,3827,113,156,0,125,1399,500,
15000000,0,4000,0,0,250,0,0,0,385,89,3860,0,950,2656,0,0,177,0,0,500,0,3687,1922,0,53,200,487,334,519,1505,1948,0,442,443,400,0,53,1611,1500,885,0,0,885,179,0,0,1592,0,1200,0,323,4867,0,0,1103,603,0,454,0,259,3190,500,65,0,885,1,1126,4938,0,53,0,699,221,0,4971,100,771,2000,0,1154,858,208,0,1000,1072,269,0,1848,0,0,4646,4941,250,3827,113,156,0,125,1399,500,
15100000,0,4000,0,0,250,0,0,0,385,89,3860,0,950,2656,0,0,177,0,0,500,0,3687,1922,0,53,200,487,334,519,1505,1948,0,442,443,400,0,53,1611,1500,885,0,0,885,179,0,0,1592,0,1200,0,323,4867,0,0,1103,603,0,454,0,259,3190,500,65,0,885,1,1126,4938,0,53,0,699,221,0,4971,100,771,2000,0,1154,858,208,0,1000,1072,269,0,1848,0,0,4646,4941,250,3827,113,156,0,125,1399,500,
15200000,0,4000,0,0,250,0,0,0,385,89,3860,0,950,2656,0,0,177,0,0,500,0,3687,1922,0,53,200,487,334,519,1505,1948,0,442,443,400,0,53,1611,1500,885,0,0,885,179,0,0,1592,0,1200,0,323,4867,0,0,1103,603,0,454,0,259,3190,500,65,0,885,1,1126,4938,0,53,0,699,221,0,4971,100,771,2000,0,1154,858,208,0,1000,1072,269,0,1848,0,0,4646,4941,250,3827,113,156,0,125,1399,500,
15300000,0,4000,0,0,250,0,0,0,385,89,3860,0,950,2656,0,0,177,0,0,500,0,3687,1922,0,53,200,487,334,519,1505,1948,0,442,443,400,0,53,1611,1500,885,0,0,885,179,0,0,1592,0,1200,0,323,4867,0,0,1103,603,0,454,0,259,3190,500,65,0,885,1,1126,4938,0,53,0,699,221,0,4971,100,771,2000,0,1154,858,208,0,1000,1072,269,0,1848,0,0,4646,4941,250,3827,113,156,0,125,1399,500,
